dataid,localhour,air1,	air2,	air3,	airwindowunit1,	aquarium1,	bathroom1,	bathroom2,	bedroom1,	bedroom2,	bedroom3,	bedroom4,	bedroom5,	car1,	clotheswasher1,	clotheswasher_dryg1,	diningroom1,	diningroom2,	dishwasher1,	disposal1,	drye1,	dryg1,	freezer1,	furnace1,	furnace2,	garage1,	garage2,	gen,	grid,	heater1,	housefan1,	icemaker1,	jacuzzi1,	kitchen1,	kitchen2,	kitchenapp1,	kitchenapp2,	lights_plugs1,	lights_plugs2,	lights_plugs3,	lights_plugs4,	lights_plugs5,	lights_plugs6,	livingroom1,	livingroom2,	microwave1,	office1,	outsidelights_plugs1,	outsidelights_plugs2,	oven1,	oven2,	pool1,	pool2,	poollight1,	poolpump1,	pump1,	range1,	refrigerator1,	refrigerator2,	security1,	shed1,	sprinkler1,	use,	utilityroom1,	venthood1,	waterheater1,	waterheater2,	winecooler1,water_meter_value,  gas_meter_value
2015-01-17 00:00:00-06,22,0.34281666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02975000000000000000,0,0,0,0,0.40686666666666666667,0,0,0,0,0.00583333333333333333,0,0,0,0,0,0,0,0,0,0.01340000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00021666666666666667,0,0,0,0,0.40686666666666666667,0,0,0,0,0,0,0
2015-01-17 01:00:00-06,22,0.01575000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01178333333333333333,0,0,0,0,0.13403333333333333333,0,0,0,0,0.00581666666666666667,0,0,0,0,0,0,0,0,0,0.01301666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07811666666666666667,0,0,0,0,0.13403333333333333333,0,0,0,0,0,0,0
2015-01-17 02:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00911666666666666667,0,0,0,0,0.10350000000000000000,0,0,0,0,0.00580000000000000000,0,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.05920000000000000000,0,0,0,0,0.10350000000000000000,0,0,0,0,0,0,0
2015-01-17 03:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00905000000000000000,0,0,0,0,0.03593333333333333333,0,0,0,0,0.00568333333333333333,0,0,0,0,0,0,0,0,0,0.01303333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.03593333333333333333,0,0,0,0,0,0,0
2015-01-17 04:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00903333333333333333,0,0,0,0,0.08990000000000000000,0,0,0,0,0.00571666666666666667,0,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.05610000000000000000,0,0,0,0,0.08990000000000000000,0,0,0,0,0,0,0
2015-01-17 05:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00900000000000000000,0,0,0,0,0.15348333333333333333,0,0,0,0,0.00598333333333333333,0,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.12111666666666666667,0,0,0,0,0.15348333333333333333,0,0,0,0,0,0,0
2015-01-17 06:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00900000000000000000,0,0,0,0,0.04745000000000000000,0,0,0,0,0.00583333333333333333,0,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.01276666666666666667,0,0,0,0,0.04745000000000000000,0,0,0,0,0,0,0
2015-01-17 07:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00906666666666666667,0,0,0,0,0.10661666666666666667,0,0,0,0,0.00538333333333333333,0,0,0,0,0,0,0,0,0,0.01591666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.10661666666666666667,0,0,0,0,0,0,0
2015-01-17 08:00:00-06,22,0.55670000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065000000000000000,0.00000000000000000000,0,0,0,0.04253333333333333333,0,0,0,0,0.83535000000000000000,0,0,0,0,0.07405000000000000000,0,0,0,0,0,0,0,0,0,0.03061666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07178333333333333333,0,0,0,0,0.83535000000000000000,0,0,0,0,0,0,0
2015-01-17 09:00:00-06,22,0.71318333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040000000000000000,0.000050000000000000000000,0,0,0,0.09053333333333333333,0,0,0,0,1.1692166666666667,0,0,0,0,0.00538333333333333333,0,0,0,0,0,0,0,0,0,0.04000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.19236666666666666667,0,0,0,0,1.1692166666666667,0,0,0,0,0,0,0
2015-01-17 10:00:00-06,22,0.21803333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030000000000000000,0.00000000000000000000,0,0,0,0.02595000000000000000,0,0,0,0,0.57266666666666666667,0,0,0,0,0.07408333333333333333,0,0,0,0,0,0,0,0,0,0.04028333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14863333333333333333,0,0,0,0,0.57266666666666666667,0,0,0,0,0,0,0
2015-01-17 11:00:00-06,22,0.30363333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02721666666666666667,0,0,0,0,0.54516666666666666667,0,0,0,0,0.00541666666666666667,0,0,0,0,0,0,0,0,0,0.04048333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.05471666666666666667,0,0,0,0,0.54516666666666666667,0,0,0,0,0,0,0
2015-01-17 12:00:00-06,22,0.00155000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013333333333333333,0.00000000000000000000,0,0,0,0.00676666666666666667,0,0,0,0,0.97273333333333333333,0,0,0,0,0.05018333333333333333,0,0,0,0,0,0,0,0,0,0.03616666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.39005000000000000000,0.04800000000000000000,0,0,0,0,0.97273333333333333333,0,0,0,0,0,0,0
2015-01-17 13:00:00-06,22,0.00136666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015000000000000000,0.00000000000000000000,0,0,0,0.00653333333333333333,0,0,0,0,1.0469166666666667,0,0,0,0,0.00573333333333333333,0,0,0,0,0,0,0,0,0,0.06901666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.41093333333333333333,0.07513333333333333333,0,0,0,0,1.0469166666666667,0,0,0,0,0,0,0
2015-01-17 14:00:00-06,22,0.00485000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150000000000000000,0.000050000000000000000000,0,0,0,0.00653333333333333333,0,0,0,0,1.6008833333333333,0,0,0,0,0.04093333333333333333,0,0,0,0,0,0,0,0,0,0.10335000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.64126666666666666667,0.07786666666666666667,0,0,0,0,1.6008833333333333,0,0,0,0,0,0,0
2015-01-17 15:00:00-06,22,0.00095000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036666666666666667,0.00241666666666666667,0,0,0,0.00696666666666666667,0,0,0,0,0.57503333333333333333,0,0,0,0,0.08070000000000000000,0,0,0,0,0,0,0,0,0,0.05575000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.08406666666666666667,0.13335000000000000000,0,0,0,0,0.57503333333333333333,0,0,0,0,0,0,0
2015-01-17 16:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00693333333333333333,0,0,0,0,0.35163333333333333333,0,0,0,0,0.00533333333333333333,0,0,0,0,0,0,0,0,0,0.07271666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.12893333333333333333,0,0,0,0,0.35163333333333333333,0,0,0,0,0,0,0
2015-01-17 17:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00663333333333333333,0,0,0,0,0.34171666666666666667,0,0,0,0,0.00546666666666666667,0,0,0,0,0,0,0,0,0,0.07503333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.13270000000000000000,0,0,0,0,0.34171666666666666667,0,0,0,0,0,0,0
2015-01-17 18:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00626666666666666667,0,0,0,0,0.21073333333333333333,0,0,0,0,0.00588333333333333333,0,0,0,0,0,0,0,0,0,0.05400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.12625000000000000000,0,0,0,0,0.21073333333333333333,0,0,0,0,0,0,0
2015-01-17 19:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00631666666666666667,0,0,0,0,0.17605000000000000000,0,0,0,0,0.00560000000000000000,0,0,0,0,0,0,0,0,0,0.06060000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.05808333333333333333,0,0,0,0,0.17605000000000000000,0,0,0,0,0,0,0
2015-01-17 20:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00628333333333333333,0,0,0,0,0.37385000000000000000,0,0,0,0,0.00510000000000000000,0,0,0,0,0,0,0,0,0,0.12740000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.08145000000000000000,0,0,0,0,0.37385000000000000000,0,0,0,0,0,0,0
2015-01-17 21:00:00-06,22,0.06985000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01288333333333333333,0,0,0,0,0.38223333333333333333,0,0,0,0,0.00510000000000000000,0,0,0,0,0,0,0,0,0,0.07018333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.05980000000000000000,0,0,0,0,0.38223333333333333333,0,0,0,0,0,0,0
2015-01-17 22:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00601666666666666667,0,0,0,0,0.26001666666666666667,0,0,0,0,0.00551666666666666667,0,0,0,0,0,0,0,0,0,0.11766666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.04456666666666666667,0,0,0,0,0.26001666666666666667,0,0,0,0,0,0,0
2015-01-17 23:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0.19308333333333333333,0,0,0,0,0.00571666666666666667,0,0,0,0,0,0,0,0,0,0.15800000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.19308333333333333333,0,0,0,0,0,0,0
2015-01-18 00:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0.15651666666666666667,0,0,0,0,0.00590000000000000000,0,0,0,0,0,0,0,0,0,0.04575000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.08101666666666666667,0,0,0,0,0.15651666666666666667,0,0,0,0,0,0,0
2015-01-18 01:00:00-06,22,0.30720000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02738333333333333333,0,0,0,0,0.38765000000000000000,0,0,0,0,0.00578333333333333333,0,0,0,0,0,0,0,0,0,0.02591666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.01510000000000000000,0,0,0,0,0.38765000000000000000,0,0,0,0,0,0,0
2015-01-18 02:00:00-06,22,0.11586666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01615000000000000000,0,0,0,0,0.16743333333333333333,0,0,0,0,0.00588333333333333333,0,0,0,0,0,0,0,0,0,0.02226666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.16743333333333333333,0,0,0,0,0,0,0
2015-01-18 03:00:00-06,22,0.19985000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02225000000000000000,0,0,0,0,0.34235000000000000000,0,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0,0,0.01395000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.09633333333333333333,0,0,0,0,0.34235000000000000000,0,0,0,0,0,0,0
2015-01-18 04:00:00-06,22,0.37655000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03298333333333333333,0,0,0,0,0.43408333333333333333,0,0,0,0,0.00588333333333333333,0,0,0,0,0,0,0,0,0,0.01346666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.43408333333333333333,0,0,0,0,0,0,0
2015-01-18 05:00:00-06,22,0.26796666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02503333333333333333,0,0,0,0,0.33783333333333333333,0,0,0,0,0.00591666666666666667,0,0,0,0,0,0,0,0,0,0.01326666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.02043333333333333333,0,0,0,0,0.33783333333333333333,0,0,0,0,0,0,0
2015-01-18 06:00:00-06,22,0.07511666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01493333333333333333,0,0,0,0,0.19063333333333333333,0,0,0,0,0.00596666666666666667,0,0,0,0,0,0,0,0,0,0.01316666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07468333333333333333,0,0,0,0,0.19063333333333333333,0,0,0,0,0,0,0
2015-01-18 07:00:00-06,22,0.41416666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03525000000000000000,0,0,0,0,0.47336666666666666667,0,0,0,0,0.00595000000000000000,0,0,0,0,0,0,0,0,0,0.01323333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.47336666666666666667,0,0,0,0,0,0,0
2015-01-18 08:00:00-06,22,0.03320000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01286666666666666667,0,0,0,0,0.20128333333333333333,0,0,0,0,0.00545000000000000000,0,0,0,0,0,0,0,0,0,0.01323333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.06630000000000000000,0,0,0,0,0.20128333333333333333,0,0,0,0,0,0,0
2015-01-18 09:00:00-06,22,0.00011666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00871666666666666667,0,0,0,0,0.60271666666666666667,0,0,0,0,0.00521666666666666667,0,0,0,0,0,0,0,0,0,0.01318333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.18616666666666666667,0.07036666666666666667,0,0,0,0,0.60271666666666666667,0,0,0,0,0,0,0
2015-01-18 10:00:00-06,22,0.00028333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00641666666666666667,0,0,0,0,0.21486666666666666667,0,0,0,0,0.05540000000000000000,0,0,0,0,0,0,0,0,0,0.01378333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.01290000000000000000,0.08473333333333333333,0,0,0,0,0.21486666666666666667,0,0,0,0,0,0,0
2015-01-18 11:00:00-06,22,0.00028333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00678333333333333333,0,0,0,0,0.22050000000000000000,0,0,0,0,0.05570000000000000000,0,0,0,0,0,0,0,0,0,0.06061666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.01090000000000000000,0,0,0,0,0.22050000000000000000,0,0,0,0,0,0,0
2015-01-18 12:00:00-06,22,0.00013333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00691666666666666667,0,0,0,0,0.39286666666666666667,0,0,0,0,0.02148333333333333333,0,0,0,0,0,0,0,0,0,0.09055000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.09316666666666666667,0,0,0,0,0.39286666666666666667,0,0,0,0,0,0,0
2015-01-18 13:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00696666666666666667,0,0,0,0,0.06553333333333333333,0,0,0,0,0.00575000000000000000,0,0,0,0,0,0,0,0,0,0.02600000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.02180000000000000000,0,0,0,0,0.06553333333333333333,0,0,0,0,0,0,0
2015-01-18 14:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00695000000000000000,0,0,0,0,0.04420000000000000000,0,0,0,0,0.00596666666666666667,0,0,0,0,0,0,0,0,0,0.02600000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.04420000000000000000,0,0,0,0,0,0,0
2015-01-18 15:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00653333333333333333,0,0,0,0,0.21081666666666666667,0,0,0,0,0.00578333333333333333,0,0,0,0,0,0,0,0,0,0.03058333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.14813333333333333333,0,0,0,0,0.21081666666666666667,0,0,0,0,0,0,0
2015-01-18 16:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00673333333333333333,0,0,0,0,0.23953333333333333333,0,0,0,0,0.00581666666666666667,0,0,0,0,0,0,0,0,0,0.02141666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.17133333333333333333,0,0,0,0,0.23953333333333333333,0,0,0,0,0,0,0
2015-01-18 17:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00683333333333333333,0,0,0,0,0.19778333333333333333,0,0,0,0,0.00535000000000000000,0,0,0,0,0,0,0,0,0,0.01585000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07436666666666666667,0,0,0,0,0.19778333333333333333,0,0,0,0,0,0,0
2015-01-18 18:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00611666666666666667,0,0,0,0,0.04055000000000000000,0,0,0,0,0.00576666666666666667,0,0,0,0,0,0,0,0,0,0.01806666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.04055000000000000000,0,0,0,0,0,0,0
2015-01-18 19:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00605000000000000000,0,0,0,0,0.10746666666666666667,0,0,0,0,0.00553333333333333333,0,0,0,0,0,0,0,0,0,0.01305000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07065000000000000000,0,0,0,0,0.10746666666666666667,0,0,0,0,0,0,0
2015-01-18 20:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00626666666666666667,0,0,0,0,0.08123333333333333333,0,0,0,0,0.00581666666666666667,0,0,0,0,0,0,0,0,0,0.03538333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.01278333333333333333,0,0,0,0,0.08123333333333333333,0,0,0,0,0,0,0
2015-01-18 21:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00608333333333333333,0,0,0,0,0.05591666666666666667,0,0,0,0,0.00586666666666666667,0,0,0,0,0,0,0,0,0,0.01340000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.02280000000000000000,0,0,0,0,0.05591666666666666667,0,0,0,0,0,0,0
2015-01-18 22:00:00-06,22,0.12190000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.01415000000000000000,0,0,0,0,0.23586666666666666667,0,0,0,0,0.00588333333333333333,0,0,0,0,0,0,0,0,0,0.01388333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.05583333333333333333,0,0,0,0,0.23586666666666666667,0,0,0,0,0,0,0
2015-01-18 23:00:00-06,22,0.39690000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03391666666666666667,0,0,0,0,0.55728333333333333333,0,0,0,0,0.00513333333333333333,0,0,0,0,0,0,0,0,0,0.01301666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.55728333333333333333,0,0,0,0,0,0,0
2015-01-19 00:00:00-06,22,0.31200000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02973333333333333333,0,0,0,0,0.53565000000000000000,0,0,0,0,0.00561666666666666667,0,0,0,0,0,0,0,0,0,0.01675000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.08576666666666666667,0,0,0,0,0.53565000000000000000,0,0,0,0,0,0,0
2015-01-19 01:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00901666666666666667,0,0,0,0,0.08185000000000000000,0,0,0,0,0.00571666666666666667,0,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.03751666666666666667,0,0,0,0,0.08185000000000000000,0,0,0,0,0,0,0
2015-01-19 02:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00900000000000000000,0,0,0,0,0.05895000000000000000,0,0,0,0,0.00593333333333333333,0,0,0,0,0,0,0,0,0,0.01301666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.02351666666666666667,0,0,0,0,0.05895000000000000000,0,0,0,0,0,0,0
2015-01-19 03:00:00-06,22,0.35126666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03245000000000000000,0,0,0,0,0.46163333333333333333,0,0,0,0,0.00595000000000000000,0,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.05515000000000000000,0,0,0,0,0.46163333333333333333,0,0,0,0,0,0,0
2015-01-19 04:00:00-06,22,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00908333333333333333,0,0,0,0,0.03476666666666666667,0,0,0,0,0.00565000000000000000,0,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.03476666666666666667,0,0,0,0,0,0,0
2015-01-19 05:00:00-06,22,0.32871666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03105000000000000000,0,0,0,0,0.46241666666666666667,0,0,0,0,0.00596666666666666667,0,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.07955000000000000000,0,0,0,0,0.46241666666666666667,0,0,0,0,0,0,0
2015-01-19 06:00:00-06,22,0.34968333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013333333333333333,0.00000000000000000000,0,0,0,0.07211666666666666667,0,0,0,0,0.44623333333333333333,0,0,0,0,0.00590000000000000000,0,0,0,0,0,0,0,0,0,0.01301666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0.44623333333333333333,0,0,0,0,0,0,0
2015-01-19 07:00:00-06,22,0.29396666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.02801666666666666667,0,0,0,0,0.58738333333333333333,0,0,0,0,0.14958333333333333333,0,0,0,0,0,0,0,0,0,0.02873333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.04805000000000000000,0,0,0,0,0.58738333333333333333,0,0,0,0,0,0,0
2015-01-19 08:00:00-06,22,0.44301666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.03711666666666666667,0,0,0,0,0.56241666666666666667,0,0,0,0,0.00593333333333333333,0,0,0,0,0,0,0,0,0,0.02195000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0.04166666666666666667,0,0,0,0,0.56241666666666666667,0,0,0,0,0,0,0
